price,room_type,room_shared,room_private,person_capacity,superhost,multi _listing ,bis_listing,cleanliness_rating,rating,bedrooms,lng,lat,city,day_type
1126.942094532843,Entire home/apt,FALSE,FALSE,4,FALSE,1,0,8,90,2,4.85516,52.38487,amsterdam,weekdays
1351.9087010521878,Entire home/apt,FALSE,FALSE,4,FALSE,0,0,9,97,2,4.88411,52.37299,amsterdam,weekdays
583.9758160897992,Entire home/apt,FALSE,FALSE,4,FALSE,0,0,10,100,2,4.94575,52.32125,amsterdam,weekdays
614.4400440559605,Entire home/apt,FALSE,FALSE,4,FALSE,0,0,9,98,3,4.90319,52.40916,amsterdam,weekdays
522.3443395121037,Entire home/apt,FALSE,FALSE,3,FALSE,0,0,10,97,2,4.98045,52.30713,amsterdam,weekdays
798.8657933587983,Entire home/apt,FALSE,FALSE,5,FALSE,0,1,9,95,3,4.86308,52.34427,amsterdam,weekdays
491.64577133081815,Entire home/apt,FALSE,FALSE,4,FALSE,0,0,10,94,2,4.89156,52.34573,amsterdam,weekdays
669.7443348252995,Entire home/apt,FALSE,FALSE,4,FALSE,1,0,9,88,2,4.86204,52.36122,amsterdam,weekdays
706.5357485998172,Entire home/apt,FALSE,FALSE,4,FALSE,1,0,9,89,3,4.86191,52.36085,amsterdam,weekdays
1038.361493215851,Entire home/apt,FALSE,FALSE,4,FALSE,0,0,9,99,2,4.89572,52.37252,amsterdam,weekdays
817.1443301384951,Entire home/apt,FALSE,FALSE,4,FALSE,1,0,10,100,3,4.91948,52.33918,amsterdam,weekdays
792.7729477655661,Entire home/apt,FALSE,FALSE,6,FALSE,0,0,9,92,3,4.79853,52.37599,amsterdam,weekdays
1044.6886790242074,Entire home/apt,FALSE,FALSE,5,FALSE,0,0,9,96,3,4.93637,52.35604,amsterdam,weekdays
2458.2288566540906,Entire home/apt,FALSE,FALSE,5,FALSE,0,0,10,100,3,4.88076,52.36601,amsterdam,weekdays
415.2508612002906,Entire home/apt,FALSE,FALSE,4,TRUE,0,0,10,96,2,4.78951,52.37887,amsterdam,weekdays
552.8085675,Entire home/apt,FALSE,FALSE,4,FALSE,0,0,9,96,2,4.98537,52.3664,amsterdam,weekdays
1651.864176411314,Entire home/apt,FALSE,FALSE,4,FALSE,0,0,10,100,3,4.88167,52.36837,amsterdam,weekdays
485.5529257375859,Entire home/apt,FALSE,FALSE,3,FALSE,0,0,9,95,2,4.85801,52.37675,amsterdam,weekdays
552.8085675,Entire home/apt,FALSE,FALSE,4,FALSE,0,0,9,99,3,5.0049,52.34713,amsterdam,weekdays
1044.6886790242074,Entire home/apt,FALSE,FALSE,4,TRUE,0,0,9,94,2,4.89285,52.35761,amsterdam,weekdays
734.8909146298597,Entire home/apt,FALSE,FALSE,4,FALSE,0,1,9,89,2,4.88518,52.3676,amsterdam,weekdays
474.0702551964943,Entire home/apt,FALSE,FALSE,4,FALSE,0,0,10,100,2,4.78534,52.35955,amsterdam,weekdays
1112.1786609800108,Entire home/apt,FALSE,FALSE,4,FALSE,0,0,9,97,2,4.88732,52.38089,amsterdam,weekdays
326.6702598832986,Entire home/apt,FALSE,FALSE,4,FALSE,0,0,8,90,3,4.90505,52.40775,amsterdam,weekdays
688.0228716049962,Entire home/apt,FALSE,FALSE,4,FALSE,0,0,8,91,2,4.8808,52.32989,amsterdam,weekdays
362.5243127973192,Entire home/apt,FALSE,FALSE,2,FALSE,0,0,10,97,2,4.911630000000001,52.3542,amsterdam,weekdays
1118.2715065732432,Entire home/apt,FALSE,FALSE,4,FALSE,0,0,10,95,3,4.88954,52.35575,amsterdam,weekdays
1739.038736,Entire home/apt,FALSE,FALSE,4,TRUE,0,0,10,98,2,4.894,52.354,amsterdam,weekdays
515.7828134886229,Entire home/apt,FALSE,FALSE,4,FALSE,0,0,9,93,3,4.85397,52.37062,amsterdam,weekdays
491.64577133081815,Entire home/apt,FALSE,FALSE,6,FALSE,0,0,10,90,3,4.83588,52.36325,amsterdam,weekdays
1136.5500433529398,Entire home/apt,FALSE,FALSE,4,TRUE,0,0,9,95,2,4.89591,52.37045,amsterdam,weekdays
1210.367211,Entire home/apt,FALSE,FALSE,4,FALSE,1,0,9,87,3,5.00369,52.34984,amsterdam,weekdays
540.6228762918005,Entire home/apt,FALSE,FALSE,4,FALSE,0,0,9,89,2,4.94081,52.36082,amsterdam,weekdays
539.6855154313032,Entire home/apt,FALSE,FALSE,6,TRUE,0,1,10,93,3,4.871,52.419,amsterdam,weekdays
399.5500667869613,Entire home/apt,FALSE,FALSE,4,FALSE,0,0,10,96,2,4.86394,52.3725,amsterdam,weekdays
817.1443301384951,Entire home/apt,FALSE,FALSE,4,FALSE,0,0,10,89,2,4.88359,52.35431,amsterdam,weekdays
439.8565837883439,Entire home/apt,FALSE,FALSE,4,FALSE,0,0,10,100,3,4.93168,52.40876,amsterdam,weekdays
546.7157218850327,Entire home/apt,FALSE,FALSE,3,FALSE,0,0,10,100,2,4.86311,52.360490000000006,amsterdam,weekdays
1161.1557659409932,Entire home/apt,FALSE,FALSE,6,FALSE,1,0,9,87,4,4.88679,52.36371,amsterdam,weekdays
614.4400440559605,Entire home/apt,FALSE,FALSE,4,TRUE,1,0,10,99,2,4.90645,52.36286,amsterdam,weekdays
784.1023598059663,Entire home/apt,FALSE,FALSE,5,FALSE,1,0,8,95,2,4.8735800000000005,52.37481,amsterdam,weekdays
917.9106226419516,Entire home/apt,FALSE,FALSE,4,TRUE,0,0,10,96,2,4.84019,52.37578,amsterdam,weekdays
968.2937689,Entire home/apt,FALSE,FALSE,6,FALSE,0,1,10,95,3,4.91,52.394,amsterdam,weekdays
548.1217631757786,Entire home/apt,FALSE,FALSE,3,FALSE,0,0,10,97,2,4.8536,52.36038,amsterdam,weekdays
642.5608698708786,Entire home/apt,FALSE,FALSE,4,FALSE,0,0,10,98,2,4.87915,52.35965,amsterdam,weekdays
2061.959552878869,Entire home/apt,FALSE,FALSE,4,FALSE,0,0,9,98,4,4.89654,52.3614,amsterdam,weekdays
1130.691537974832,Entire home/apt,FALSE,FALSE,4,FALSE,0,0,8,96,3,4.8968300000000005,52.35333,amsterdam,weekdays
552.8085675,Entire home/apt,FALSE,FALSE,4,FALSE,0,0,9,87,2,4.97561,52.30793,amsterdam,weekdays
491.64577133081815,Entire home/apt,FALSE,FALSE,2,FALSE,1,0,9,92,2,4.89452,52.366620000000005,amsterdam,weekdays
602.0200126543716,Entire home/apt,FALSE,FALSE,4,FALSE,0,0,9,96,2,4.85463,52.35152,amsterdam,weekdays
765.5894828111453,Entire home/apt,FALSE,FALSE,4,FALSE,0,0,9,95,3,4.85188,52.3577,amsterdam,weekdays
1179.6686429358142,Entire home/apt,FALSE,FALSE,4,TRUE,1,0,10,100,2,4.8840900000000005,52.3709,amsterdam,weekdays
409.39235582218265,Entire home/apt,FALSE,FALSE,2,FALSE,0,0,9,94,2,4.8547,52.3611,amsterdam,weekdays
700.442903,Entire home/apt,FALSE,FALSE,4,FALSE,1,0,9,93,2,4.926019999999999,52.35826,amsterdam,weekdays
722.7052234433952,Entire home/apt,FALSE,FALSE,4,FALSE,1,0,8,76,3,4.85803,52.35758,amsterdam,weekdays
678.4149227848992,Entire home/apt,FALSE,FALSE,4,TRUE,0,0,10,97,2,4.98061,52.29306,amsterdam,weekdays
1542.4272959482578,Entire home/apt,FALSE,FALSE,4,FALSE,0,0,10,100,2,4.89339,52.3553,amsterdam,weekdays
968.2937689,Entire home/apt,FALSE,FALSE,6,FALSE,0,1,9,97,2,4.91,52.394,amsterdam,weekdays
624.2823330911818,Entire home/apt,FALSE,FALSE,4,FALSE,1,0,9,87,2,4.90378,52.34177,amsterdam,weekdays
1179.6686429358142,Entire home/apt,FALSE,FALSE,4,TRUE,0,0,10,97,3,4.905819999999999,52.38319,amsterdam,weekdays
602.2543529,Entire home/apt,FALSE,FALSE,3,FALSE,1,0,9,96,2,4.89895,52.34158,amsterdam,weekdays
526.0937829540928,Entire home/apt,FALSE,FALSE,3,FALSE,0,0,8,86,3,4.86832,52.36205,amsterdam,weekdays
704.1923464485741,Entire home/apt,FALSE,FALSE,4,FALSE,0,0,9,100,3,4.89942,52.40631,amsterdam,weekdays
712.6285941930495,Entire home/apt,FALSE,FALSE,4,FALSE,0,0,10,97,2,4.91403,52.34515,amsterdam,weekdays
1167.2486115342256,Entire home/apt,FALSE,FALSE,4,TRUE,0,0,10,98,2,4.886909999999999,52.35588,amsterdam,weekdays
860.2629297213696,Entire home/apt,FALSE,FALSE,4,FALSE,0,0,10,95,2,4.88552,52.36458,amsterdam,weekdays
1450.331591404401,Entire home/apt,FALSE,FALSE,5,FALSE,1,0,10,100,2,4.90067,52.37423,amsterdam,weekdays
1804.1853162421205,Entire home/apt,FALSE,FALSE,6,FALSE,1,0,9,94,3,4.89932,52.37405,amsterdam,weekdays
491.64577133081815,Entire home/apt,FALSE,FALSE,3,FALSE,0,0,9,99,2,4.99811,52.2977,amsterdam,weekdays
798.6314531436741,Entire home/apt,FALSE,FALSE,4,FALSE,1,0,10,98,3,4.88713,52.38597,amsterdam,weekdays
774.2600707707451,Entire home/apt,FALSE,FALSE,4,FALSE,0,0,10,100,3,4.87513,52.34624,amsterdam,weekdays
798.6314531436741,Entire home/apt,FALSE,FALSE,4,FALSE,0,0,9,98,4,4.93789,52.3553,amsterdam,weekdays
1044.6886790242074,Entire home/apt,FALSE,FALSE,4,FALSE,0,0,8,91,2,4.89192,52.37075,amsterdam,weekdays
721.5335223677736,Entire home/apt,FALSE,FALSE,4,FALSE,0,0,9,96,2,4.849,52.34956,amsterdam,weekdays
890.9614979026552,Entire home/apt,FALSE,FALSE,4,FALSE,0,0,10,98,2,4.85606,52.34576,amsterdam,weekdays
1429.2409720432124,Entire home/apt,FALSE,FALSE,3,TRUE,0,0,10,98,2,4.884,52.376000000000005,amsterdam,weekdays
921.6600660839408,Entire home/apt,FALSE,FALSE,4,FALSE,0,0,10,95,2,4.871569999999999,52.36744,amsterdam,weekdays
362.5243127973192,Entire home/apt,FALSE,FALSE,4,TRUE,0,1,10,100,2,4.78027,52.37688,amsterdam,weekdays
531.9522883322007,Entire home/apt,FALSE,FALSE,4,FALSE,0,0,10,92,3,4.85711,52.37872,amsterdam,weekdays
700.442903,Entire home/apt,FALSE,FALSE,4,FALSE,0,0,10,96,2,4.89139,52.355340000000005,amsterdam,weekdays
909.4743748974762,Entire home/apt,FALSE,FALSE,4,TRUE,0,0,9,97,2,4.88719,52.34538,amsterdam,weekdays
657.3243034237106,Entire home/apt,FALSE,FALSE,4,FALSE,0,0,10,100,2,4.90275,52.3417,amsterdam,weekdays
1892.531577343988,Entire home/apt,FALSE,FALSE,6,FALSE,0,0,10,98,3,4.89118,52.35495,amsterdam,weekdays
613.0340027652146,Entire home/apt,FALSE,FALSE,4,FALSE,0,1,10,91,3,4.94254,52.37669,amsterdam,weekdays
774.7287512009937,Entire home/apt,FALSE,FALSE,4,FALSE,0,0,9,89,2,4.89572,52.37856,amsterdam,weekdays
568.9780423218428,Entire home/apt,FALSE,FALSE,4,FALSE,0,1,8,91,3,4.852469999999999,52.38335,amsterdam,weekdays
1166.3112506737282,Entire home/apt,FALSE,FALSE,4,FALSE,0,0,10,99,2,4.85621,52.37936,amsterdam,weekdays
1296.604410282849,Entire home/apt,FALSE,FALSE,4,TRUE,0,0,10,98,3,4.88384,52.35446,amsterdam,weekdays
907.1309727,Entire home/apt,FALSE,FALSE,4,TRUE,0,0,10,100,2,4.90301,52.35313,amsterdam,weekdays
614.4400440559605,Entire home/apt,FALSE,FALSE,5,FALSE,0,0,9,90,3,4.932230000000001,52.36232,amsterdam,weekdays
1413.3058374147588,Entire home/apt,FALSE,FALSE,4,FALSE,0,0,8,88,3,4.90155,52.35296,amsterdam,weekdays
796.2880509924308,Entire home/apt,FALSE,FALSE,4,TRUE,0,0,10,100,2,4.89314,52.34085,amsterdam,weekdays
2058.2101094368804,Entire home/apt,FALSE,FALSE,4,FALSE,0,0,10,100,2,4.86466,52.35293,amsterdam,weekdays
577.4142900663184,Entire home/apt,FALSE,FALSE,4,TRUE,0,0,10,96,2,4.8592,52.35801,amsterdam,weekdays
642.5608698708786,Entire home/apt,FALSE,FALSE,4,FALSE,0,1,9,93,3,4.90083,52.40724,amsterdam,weekdays
618.1894874979496,Entire home/apt,FALSE,FALSE,4,FALSE,0,0,8,90,2,4.86172,52.37163,amsterdam,weekdays
442.66866636983576,Entire home/apt,FALSE,FALSE,3,FALSE,0,0,9,94,3,4.91504,52.342490000000005,amsterdam,weekdays
1075.387247205493,Entire home/apt,FALSE,FALSE,4,FALSE,1,0,9,95,2,4.8913400000000005,52.39066,amsterdam,weekdays
651.2314578304783,Entire home/apt,FALSE,FALSE,4,FALSE,0,0,10,91,2,4.84415,52.35098,amsterdam,weekdays
546.7157218850327,Entire home/apt,FALSE,FALSE,2,TRUE,0,0,10,98,2,4.86455,52.34438,amsterdam,weekdays
675.6028402034074,Entire home/apt,FALSE,FALSE,4,FALSE,0,0,8,93,2,4.82535,52.38362,amsterdam,weekdays
797.6940922831768,Entire home/apt,FALSE,FALSE,4,FALSE,1,0,10,95,2,4.87555,52.37717,amsterdam,weekdays
651.2314578304783,Entire home/apt,FALSE,FALSE,4,FALSE,1,0,6,65,2,4.8825400000000005,52.38776,amsterdam,weekdays
1290.2772244744922,Entire home/apt,FALSE,FALSE,4,TRUE,0,0,10,100,2,4.88101,52.36086,amsterdam,weekdays
504.06580273240695,Entire home/apt,FALSE,FALSE,3,FALSE,0,0,10,100,3,4.84653,52.35023,amsterdam,weekdays
768.1672251775128,Entire home/apt,FALSE,FALSE,4,TRUE,0,0,10,98,2,4.85311,52.36294,amsterdam,weekdays
737.2343167811028,Entire home/apt,FALSE,FALSE,4,FALSE,0,0,9,96,2,4.89625,52.352,amsterdam,weekdays
952.5929744803508,Entire home/apt,FALSE,FALSE,3,FALSE,0,1,10,100,3,4.91085,52.34778,amsterdam,weekdays
1259.578656293207,Entire home/apt,FALSE,FALSE,4,FALSE,0,0,9,92,2,4.88566,52.37103,amsterdam,weekdays
958.4514798584586,Entire home/apt,FALSE,FALSE,6,FALSE,0,1,9,96,3,4.99559,52.35926,amsterdam,weekdays
786.4457619572096,Entire home/apt,FALSE,FALSE,4,FALSE,0,0,10,100,2,4.91918,52.35705,amsterdam,weekdays
789.9608651840744,Entire home/apt,FALSE,FALSE,5,FALSE,0,1,8,93,2,4.8902,52.38523,amsterdam,weekdays
995.4772338481008,Entire home/apt,FALSE,FALSE,4,FALSE,0,0,7,84,2,4.89299,52.37335,amsterdam,weekdays
1019.8486162210298,Entire home/apt,FALSE,FALSE,4,FALSE,1,0,9,100,2,4.88499,52.3648,amsterdam,weekdays
639.0457666440138,Entire home/apt,FALSE,FALSE,4,FALSE,0,0,10,96,2,4.897419999999999,52.35265,amsterdam,weekdays
691.5379748,Entire home/apt,FALSE,FALSE,4,FALSE,1,0,9,93,2,4.85157,52.38179,amsterdam,weekdays
614.4400440559605,Entire home/apt,FALSE,FALSE,4,FALSE,0,0,8,83,3,4.957730000000001,52.311440000000005,amsterdam,weekdays
534.7643709136926,Entire home/apt,FALSE,FALSE,4,FALSE,0,0,10,97,2,4.919569999999999,52.35409,amsterdam,weekdays
768.6359056077614,Entire home/apt,FALSE,FALSE,4,TRUE,1,0,10,97,2,4.90604,52.37685,amsterdam,weekdays
841.7500527265485,Entire home/apt,FALSE,FALSE,6,FALSE,0,0,9,98,2,4.8785300000000005,52.36765,amsterdam,weekdays
614.4400440559605,Entire home/apt,FALSE,FALSE,4,FALSE,1,0,10,100,2,4.84756,52.34939,amsterdam,weekdays
940.1729430787618,Entire home/apt,FALSE,FALSE,4,FALSE,0,0,9,100,2,4.88914,52.38338,amsterdam,weekdays
565.2285988798538,Entire home/apt,FALSE,FALSE,4,FALSE,0,0,9,85,2,4.8015300000000005,52.34793,amsterdam,weekdays
1066.4823190307688,Entire home/apt,FALSE,FALSE,4,TRUE,1,0,8,100,3,4.90672,52.35535,amsterdam,weekdays
1228.880088111921,Entire home/apt,FALSE,FALSE,2,FALSE,0,0,10,100,2,4.90773,52.36466,amsterdam,weekdays
534.5300306985682,Entire home/apt,FALSE,FALSE,3,FALSE,0,0,10,100,2,4.86001,52.3784,amsterdam,weekdays
1348.6279380404471,Entire home/apt,FALSE,FALSE,6,FALSE,0,1,10,97,2,4.9078,52.3619,amsterdam,weekdays
1348.6279380404471,Entire home/apt,FALSE,FALSE,6,TRUE,0,0,10,98,2,4.91303,52.36161,amsterdam,weekdays
632.9529210507816,Entire home/apt,FALSE,FALSE,4,FALSE,0,0,9,93,2,4.791180000000001,52.36104,amsterdam,weekdays
798.6314531436741,Entire home/apt,FALSE,FALSE,4,FALSE,0,0,10,95,2,4.87665,52.37545,amsterdam,weekdays
673.4937782672885,Entire home/apt,FALSE,FALSE,4,FALSE,0,0,8,80,2,4.88185,52.3754,amsterdam,weekdays
699.0368617158391,Entire home/apt,FALSE,FALSE,4,FALSE,0,1,10,95,3,4.90655,52.37336,amsterdam,weekdays
1199.5875612213813,Entire home/apt,FALSE,FALSE,6,TRUE,0,1,10,98,3,4.907719999999999,52.34187,amsterdam,weekdays
606.0037963114851,Entire home/apt,FALSE,FALSE,6,FALSE,1,0,10,94,3,4.9566300000000005,52.31778,amsterdam,weekdays
675.8371804185317,Entire home/apt,FALSE,FALSE,4,FALSE,0,0,8,93,2,4.83301,52.374590000000005,amsterdam,weekdays
552.8085675,Entire home/apt,FALSE,FALSE,4,FALSE,0,0,9,100,3,5.0021,52.35294,amsterdam,weekdays
361.1182715065733,Entire home/apt,FALSE,FALSE,4,TRUE,0,1,10,100,2,4.77975,52.37631,amsterdam,weekdays
669.7443348252995,Entire home/apt,FALSE,FALSE,4,FALSE,0,0,10,96,3,4.878,52.36453,amsterdam,weekdays
622.8762918,Entire home/apt,FALSE,FALSE,4,FALSE,0,0,9,97,2,4.8951400000000005,52.3544,amsterdam,weekdays
639.9831275045111,Entire home/apt,FALSE,FALSE,4,FALSE,0,1,10,100,2,4.8352900000000005,52.38693,amsterdam,weekdays
921.6600660839408,Entire home/apt,FALSE,FALSE,4,TRUE,1,0,10,100,2,4.895980000000001,52.3616,amsterdam,weekdays
458.3694608,Entire home/apt,FALSE,FALSE,4,FALSE,0,0,8,87,2,4.95179,52.39604,amsterdam,weekdays
1198.1815199306354,Entire home/apt,FALSE,FALSE,4,FALSE,1,0,10,100,2,4.901,52.365,amsterdam,weekdays
764.4177817355237,Entire home/apt,FALSE,FALSE,4,TRUE,1,0,10,100,2,4.849419999999999,52.35085,amsterdam,weekdays
417.8286035666581,Entire home/apt,FALSE,FALSE,4,FALSE,1,0,8,100,2,4.84729,52.34942,amsterdam,weekdays
649.1223958943594,Entire home/apt,FALSE,FALSE,4,FALSE,0,0,10,100,3,4.894430000000001,52.40946,amsterdam,weekdays
1348.6279380404471,Entire home/apt,FALSE,FALSE,6,FALSE,0,0,10,100,2,4.91085,52.361,amsterdam,weekdays
566.6346401705997,Entire home/apt,FALSE,FALSE,4,FALSE,1,0,6,60,2,4.87089,52.38314,amsterdam,weekdays
786.4457619572096,Entire home/apt,FALSE,FALSE,4,FALSE,0,1,10,93,2,4.88211,52.36693,amsterdam,weekdays
718.9557800014061,Entire home/apt,FALSE,FALSE,4,FALSE,0,0,9,92,2,4.90154,52.35582,amsterdam,weekdays
823.4715159468517,Entire home/apt,FALSE,FALSE,4,TRUE,0,0,10,99,3,4.87526,52.36192,amsterdam,weekdays
921.6600660839408,Entire home/apt,FALSE,FALSE,4,FALSE,0,0,10,100,2,4.90645,52.4,amsterdam,weekdays
289.64450589365646,Entire home/apt,FALSE,FALSE,4,FALSE,0,0,10,100,2,4.89821,52.42258,amsterdam,weekdays
773.0883696951234,Entire home/apt,FALSE,FALSE,4,FALSE,0,0,10,100,2,4.85429,52.38563,amsterdam,weekdays
